"File Path: C:\Users\Lab User\Desktop\Will\Thesis Tests\Test Run 8 04-8-22 20 29 41 PM\DAQ- Crosshead, … - (Timed).csv   ",,,
Test: MTS EM Tension (Extensometer) - Will 1,,,
Test Run: Test Run 8,,,
Date: 4/8/2022 8:21:13 PM,,,
,,,
,,,
Crosshead ,Load ,Time ,Extensometer 
mm,N,sec,mm
-0.015527345,-6.268102169,9.300000191,0.003575319
-0.015576172,-6.413454533,9.319999695,0.003581899
-0.015625001,-6.510193348,9.340000153,0.003594245
-0.015625001,-6.541199684,9.359999657,0.003590963
-0.015673828,-6.453287125,9.380000114,0.00360293
-0.015673828,-6.472359657,9.399999619,0.003617973
-0.015722657,-6.403420448,9.420000076,0.003616817
-0.015771484,-6.565336704,9.43999958,0.003634682
-0.015771484,-6.594876289,9.460000038,0.003649865
-0.015820313,-6.516051292,9.479999542,0.003649238
-0.01586914,-6.497444153,9.5,0.003648293
-0.01586914,-6.507772923,9.520000458,0.003660924
-0.015917969,-6.621399403,9.539999962,0.003665332
-0.015966796,-6.649393559,9.56000042,0.003677711
-0.015966796,-6.622640133,9.579999924,0.003675246
-0.016015625,-6.589482784,9.600000381,0.003681267
-0.016064454,-6.513284206,9.619999886,0.003687622
-0.016064454,-6.66420269,9.640000343,0.003703484
-0.016113281,-6.742104053,9.659999847,0.003711677
-0.016113281,-6.621263981,9.680000305,0.003710485
-0.01616211,-6.585328579,9.699999809,0.003723057
-0.016210937,-6.521976471,9.720000267,0.003739257
-0.016210937,-6.688611031,9.739999771,0.003743611
-0.016259766,-6.75698328,9.760000229,0.003756594
-0.016308593,-6.741129875,9.779999733,0.003766807
-0.016308593,-6.641484261,9.800000191,0.003749443
-0.016357422,-6.595551968,9.819999695,0.003784574
-0.016406249,-6.680506229,9.840000153,0.003784965
-0.016406249,-6.76884985,9.859999657,0.003794969
-0.016455078,-6.737747669,9.880000114,0.00380964
-0.016503905,-6.687279701,9.899999619,0.003805605
-0.016503905,-6.670744896,9.920000076,0.0038189
